#    L    TT             EE             BB             TE          
   395   0.169739E+04   0.205210E+02   0.440742E-01   0.194369E+01
   396   0.169304E+04   0.205028E+02   0.442160E-01   0.117621E+00
   397   0.168896E+04   0.204811E+02   0.443586E-01  -0.169938E+01
   398   0.168540E+04   0.204550E+02   0.445020E-01  -0.350596E+01
   399   0.168219E+04   0.204253E+02   0.446463E-01  -0.530124E+01
   400   0.167933E+04   0.203921E+02   0.447915E-01  -0.708433E+01
   401   0.167691E+04   0.203546E+02   0.449375E-01  -0.885464E+01
   402   0.167491E+04   0.203128E+02   0.450844E-01  -0.106113E+02
   403   0.167327E+04   0.202682E+02   0.452323E-01  -0.123538E+02
   404   0.167198E+04   0.202193E+02   0.453811E-01  -0.140806E+02
   405   0.167111E+04   0.201661E+02   0.455308E-01  -0.157927E+02
   406   0.167053E+04   0.201102E+02   0.456815E-01  -0.174878E+02
   407   0.167037E+04   0.200500E+02   0.458332E-01  -0.191676E+02
   408   0.167057E+04   0.199863E+02   0.459858E-01  -0.208275E+02
   409   0.167118E+04   0.199199E+02   0.461395E-01  -0.224700E+02
   410   0.167208E+04   0.198486E+02   0.462942E-01  -0.240944E+02
   411   0.167340E+04   0.197745E+02   0.464498E-01  -0.256984E+02
   412   0.167499E+04   0.196969E+02   0.466065E-01  -0.272829E+02
   413   0.167694E+04   0.196159E+02   0.467643E-01  -0.288466E+02
   414   0.167915E+04   0.195315E+02   0.469231E-01  -0.303893E+02
   415   0.168179E+04   0.194444E+02   0.470830E-01  -0.319091E+02
   416   0.168471E+04   0.193531E+02   0.472439E-01  -0.334074E+02
   417   0.168789E+04   0.192592E+02   0.474059E-01  -0.348836E+02
   418   0.169143E+04   0.191603E+02   0.475689E-01  -0.363348E+02
   419   0.169531E+04   0.190596E+02   0.477331E-01  -0.377617E+02
   420   0.169946E+04   0.189562E+02   0.478983E-01  -0.391645E+02
   421   0.170396E+04   0.188494E+02   0.480646E-01  -0.405418E+02
   422   0.170872E+04   0.187393E+02   0.482320E-01  -0.418942E+02
   423   0.171369E+04   0.186258E+02   0.484005E-01  -0.432198E+02
   424   0.171892E+04   0.185097E+02   0.485701E-01  -0.445193E+02
   425   0.172450E+04   0.183903E+02   0.487407E-01  -0.457905E+02
   426   0.173035E+04   0.182690E+02   0.489125E-01  -0.470342E+02
   427   0.173639E+04   0.181444E+02   0.490853E-01  -0.482514E+02
   428   0.174271E+04   0.180172E+02   0.492592E-01  -0.494382E+02
   429   0.174921E+04   0.178875E+02   0.494342E-01  -0.505963E+02
   430   0.175606E+04   0.177559E+02   0.496102E-01  -0.517258E+02
   431   0.176310E+04   0.176211E+02   0.497873E-01  -0.528251E+02
   432   0.177026E+04   0.174837E+02   0.499655E-01  -0.538952E+02
   433   0.177776E+04   0.173452E+02   0.501447E-01  -0.549332E+02
   434   0.178539E+04   0.172035E+02   0.503249E-01  -0.559420E+02
   435   0.179320E+04   0.170608E+02   0.505062E-01  -0.569195E+02
   436   0.180128E+04   0.169155E+02   0.506885E-01  -0.578658E+02
   437   0.180955E+04   0.167678E+02   0.508718E-01  -0.587795E+02
   438   0.181793E+04   0.166183E+02   0.510562E-01  -0.596606E+02
   439   0.182658E+04   0.164678E+02   0.512415E-01  -0.605106E+02
   440   0.183535E+04   0.163148E+02   0.514279E-01  -0.613268E+02
   441   0.184431E+04   0.161601E+02   0.516152E-01  -0.621114E+02
   442   0.185331E+04   0.160036E+02   0.518035E-01  -0.628621E+02
   443   0.186257E+04   0.158462E+02   0.519927E-01  -0.635799E+02
   444   0.187195E+04   0.156878E+02   0.521829E-01  -0.642633E+02
   445   0.188144E+04   0.155263E+02   0.523741E-01  -0.649131E+02
   446   0.189098E+04   0.153652E+02   0.525662E-01  -0.655279E+02
   447   0.190070E+04   0.152032E+02   0.527592E-01  -0.661101E+02
   448   0.191045E+04   0.150389E+02   0.529531E-01  -0.666581E+02
   449   0.192040E+04   0.148743E+02   0.531480E-01  -0.671705E+02
   450   0.193046E+04   0.147095E+02   0.533437E-01  -0.676497E+02
   451   0.194056E+04   0.145431E+02   0.535403E-01  -0.680935E+02
   452   0.195069E+04   0.143765E+02   0.537377E-01  -0.685042E+02
   453   0.196102E+04   0.142097E+02   0.539360E-01  -0.688797E+02
   454   0.197131E+04   0.140420E+02   0.541351E-01  -0.692216E+02
   455   0.198163E+04   0.138742E+02   0.543350E-01  -0.695299E+02
   456   0.199215E+04   0.137054E+02   0.545358E-01  -0.697981E+02
   457   0.200256E+04   0.135371E+02   0.547373E-01  -0.700404E+02
   458   0.201308E+04   0.133687E+02   0.549396E-01  -0.702383E+02
   459   0.202365E+04   0.132008E+02   0.551426E-01  -0.704075E+02
   460   0.203425E+04   0.130320E+02   0.553463E-01  -0.705421E+02
   461   0.204483E+04   0.128637E+02   0.555508E-01  -0.706430E+02
   462   0.205544E+04   0.126953E+02   0.557559E-01  -0.707044E+02
   463   0.206603E+04   0.125281E+02   0.559617E-01  -0.707448E+02
   464   0.207658E+04   0.123615E+02   0.561681E-01  -0.707348E+02
   465   0.208710E+04   0.121954E+02   0.563752E-01  -0.707040E+02
   466   0.209767E+04   0.120290E+02   0.565828E-01  -0.706303E+02
   467   0.210828E+04   0.118640E+02   0.567910E-01  -0.705286E+02
   468   0.211879E+04   0.117002E+02   0.569998E-01  -0.703917E+02
   469   0.212927E+04   0.115363E+02   0.572090E-01  -0.702269E+02
   470   0.213980E+04   0.113743E+02   0.574188E-01  -0.700271E+02
   471   0.215007E+04   0.112143E+02   0.576290E-01  -0.697921E+02
   472   0.216046E+04   0.110549E+02   0.578396E-01  -0.695297E+02
   473   0.217076E+04   0.108967E+02   0.580507E-01  -0.692324E+02
   474   0.218103E+04   0.107404E+02   0.582621E-01  -0.689077E+02
   475   0.219127E+04   0.105847E+02   0.584738E-01  -0.685484E+02
   476   0.220133E+04   0.104318E+02   0.586859E-01  -0.681566E+02
   477   0.221130E+04   0.102800E+02   0.588983E-01  -0.677423E+02
   478   0.222124E+04   0.101296E+02   0.591109E-01  -0.672868E+02
   479   0.223109E+04   0.998178E+01   0.593237E-01  -0.668147E+02
   480   0.224083E+04   0.983598E+01   0.595368E-01  -0.663069E+02
   481   0.225048E+04   0.969214E+01   0.597500E-01  -0.657672E+02
   482   0.226010E+04   0.955102E+01   0.599633E-01  -0.652015E+02
   483   0.226948E+04   0.941186E+01   0.601767E-01  -0.646121E+02
   484   0.227869E+04   0.927539E+01   0.603903E-01  -0.639933E+02
   485   0.228795E+04   0.914089E+01   0.606038E-01  -0.633465E+02
   486   0.229704E+04   0.900981E+01   0.608174E-01  -0.626742E+02
   487   0.230596E+04   0.888143E+01   0.610310E-01  -0.619762E+02
   488   0.231472E+04   0.875498E+01   0.612445E-01  -0.612521E+02
   489   0.232337E+04   0.863196E+01   0.614580E-01  -0.605033E+02
   490   0.233194E+04   0.851236E+01   0.616713E-01  -0.597293E+02
   491   0.234019E+04   0.839543E+01   0.618846E-01  -0.589329E+02
   492   0.234841E+04   0.828191E+01   0.620977E-01  -0.581137E+02
   493   0.235648E+04   0.817032E+01   0.623105E-01  -0.572701E+02
   494   0.236437E+04   0.806361E+01   0.625232E-01  -0.564060E+02
   495   0.237203E+04   0.795956E+01   0.627357E-01  -0.555199E+02
   496   0.237952E+04   0.785964E+01   0.629478E-01  -0.546134E+02
   497   0.238684E+04   0.776311E+01   0.631597E-01  -0.536859E+02
   498   0.239400E+04   0.766923E+01   0.633712E-01  -0.527403E+02
   499   0.240107E+04   0.758022E+01   0.635824E-01  -0.517738E+02
   500   0.240790E+04   0.749384E+01   0.637932E-01  -0.507910E+02
   501   0.241441E+04   0.741232E+01   0.640036E-01  -0.497903E+02
   502   0.242092E+04   0.733490E+01   0.642135E-01  -0.487718E+02
   503   0.242711E+04   0.726081E+01   0.644230E-01  -0.477378E+02
   504   0.243307E+04   0.719080E+01   0.646320E-01  -0.466868E+02
   505   0.243901E+04   0.712557E+01   0.648404E-01  -0.456224E+02
   506   0.244458E+04   0.706453E+01   0.650483E-01  -0.445424E+02
   507   0.245005E+04   0.700736E+01   0.652556E-01  -0.434492E+02
   508   0.245523E+04   0.695507E+01   0.654622E-01  -0.423419E+02
   509   0.246024E+04   0.690669E+01   0.656682E-01  -0.412235E+02
   510   0.246495E+04   0.686288E+01   0.658735E-01  -0.400932E+02
   511   0.246958E+04   0.682330E+01   0.660781E-01  -0.389512E+02
   512   0.247391E+04   0.678841E+01   0.662820E-01  -0.377988E+02
   513   0.247808E+04   0.675795E+01   0.664851E-01  -0.366376E+02
   514   0.248203E+04   0.673221E+01   0.666874E-01  -0.354675E+02
   515   0.248575E+04   0.671109E+01   0.668888E-01  -0.342885E+02
   516   0.248925E+04   0.669465E+01   0.670894E-01  -0.331022E+02
   517   0.249244E+04   0.668303E+01   0.672890E-01  -0.319092E+02
   518   0.249549E+04   0.667607E+01   0.674878E-01  -0.307103E+02
   519   0.249839E+04   0.667395E+01   0.676855E-01  -0.295048E+02
   520   0.250099E+04   0.667661E+01   0.678823E-01  -0.282956E+02
   521   0.250330E+04   0.668409E+01   0.680781E-01  -0.270828E+02
   522   0.250539E+04   0.669660E+01   0.682728E-01  -0.258662E+02
   523   0.250733E+04   0.671398E+01   0.684665E-01  -0.246475E+02
   524   0.250905E+04   0.673621E+01   0.686590E-01  -0.234272E+02
   525   0.251041E+04   0.676342E+01   0.688505E-01  -0.222048E+02
   526   0.251163E+04   0.679560E+01   0.690407E-01  -0.209823E+02
   527   0.251277E+04   0.683273E+01   0.692298E-01  -0.197606E+02
   528   0.251356E+04   0.687480E+01   0.694177E-01  -0.185411E+02
   529   0.251412E+04   0.692208E+01   0.696044E-01  -0.173223E+02
   530   0.251440E+04   0.697434E+01   0.697898E-01  -0.161079E+02
   531   0.251469E+04   0.703149E+01   0.699740E-01  -0.148950E+02
   532   0.251454E+04   0.709380E+01   0.701568E-01  -0.136872E+02
   533   0.251419E+04   0.716113E+01   0.703384E-01  -0.124845E+02
   534   0.251362E+04   0.723351E+01   0.705186E-01  -0.112877E+02
   535   0.251284E+04   0.731102E+01   0.706974E-01  -0.100975E+02
   536   0.251185E+04   0.739349E+01   0.708749E-01  -0.891390E+01
   537   0.251072E+04   0.748098E+01   0.710510E-01  -0.773833E+01
   538   0.250924E+04   0.757362E+01   0.712257E-01  -0.657154E+01
   539   0.250763E+04   0.767109E+01   0.713990E-01  -0.541427E+01
   540   0.250581E+04   0.777384E+01   0.715708E-01  -0.426724E+01
   541   0.250371E+04   0.788139E+01   0.717412E-01  -0.313044E+01
   542   0.250147E+04   0.799396E+01   0.719102E-01  -0.200609E+01
   543   0.249896E+04   0.811161E+01   0.720776E-01  -0.893716E+00
   544   0.249632E+04   0.823417E+01   0.722436E-01   0.205716E+00
   545   0.249340E+04   0.836162E+01   0.724080E-01   0.129163E+01
   546   0.249035E+04   0.849374E+01   0.725710E-01   0.236301E+01
   547   0.248703E+04   0.863072E+01   0.727324E-01   0.341956E+01
   548   0.248358E+04   0.877256E+01   0.728923E-01   0.446025E+01
   549   0.247993E+04   0.891923E+01   0.730506E-01   0.548442E+01
   550   0.247608E+04   0.907073E+01   0.732073E-01   0.649148E+01
   551   0.247210E+04   0.922704E+01   0.733625E-01   0.748087E+01
   552   0.246785E+04   0.938814E+01   0.735161E-01   0.845160E+01
   553   0.246348E+04   0.955254E+01   0.736681E-01   0.940356E+01
   554   0.245890E+04   0.972319E+01   0.738185E-01   0.103360E+02
   555   0.245413E+04   0.989785E+01   0.739673E-01   0.112484E+02
   556   0.244917E+04   0.100772E+02   0.741145E-01   0.121405E+02
   557   0.244408E+04   0.102606E+02   0.742600E-01   0.130107E+02
   558   0.243879E+04   0.104494E+02   0.744039E-01   0.138598E+02
   559   0.243331E+04   0.106415E+02   0.745461E-01   0.146870E+02
   560   0.242778E+04   0.108375E+02   0.746867E-01   0.154911E+02
   561   0.242191E+04   0.110381E+02   0.748257E-01   0.162722E+02
   562   0.241606E+04   0.112434E+02   0.749629E-01   0.170296E+02
   563   0.241002E+04   0.114518E+02   0.750985E-01   0.177649E+02
   564   0.240386E+04   0.116657E+02   0.752324E-01   0.184730E+02
   565   0.239750E+04   0.118819E+02   0.753646E-01   0.191578E+02
   566   0.239103E+04   0.121027E+02   0.754952E-01   0.198164E+02
   567   0.238444E+04   0.123266E+02   0.756240E-01   0.204496E+02
   568   0.237772E+04   0.125551E+02   0.757512E-01   0.210561E+02
   569   0.237082E+04   0.127874E+02   0.758767E-01   0.216383E+02
   570   0.236387E+04   0.130227E+02   0.760005E-01   0.221910E+02
   571   0.235673E+04   0.132619E+02   0.761226E-01   0.227166E+02
   572   0.234947E+04   0.135041E+02   0.762431E-01   0.232151E+02
   573   0.234217E+04   0.137493E+02   0.763618E-01   0.236846E+02
   574   0.233475E+04   0.139983E+02   0.764789E-01   0.241265E+02
   575   0.232721E+04   0.142495E+02   0.765944E-01   0.245387E+02
   576   0.231963E+04   0.145045E+02   0.767081E-01   0.249229E+02
   577   0.231186E+04   0.147625E+02   0.768203E-01   0.252777E+02
   578   0.230405E+04   0.150226E+02   0.769307E-01   0.256024E+02
   579   0.229619E+04   0.152865E+02   0.770396E-01   0.258979E+02
   580   0.228830E+04   0.155526E+02   0.771468E-01   0.261620E+02
   581   0.228014E+04   0.158209E+02   0.772525E-01   0.263972E+02
   582   0.227201E+04   0.160921E+02   0.773565E-01   0.266013E+02
   583   0.226385E+04   0.163655E+02   0.774590E-01   0.267736E+02
   584   0.225564E+04   0.166410E+02   0.775599E-01   0.269157E+02
   585   0.224739E+04   0.169187E+02   0.776593E-01   0.270263E+02
   586   0.223903E+04   0.171978E+02   0.777571E-01   0.271055E+02
   587   0.223070E+04   0.174798E+02   0.778534E-01   0.271534E+02
   588   0.222225E+04   0.177631E+02   0.779482E-01   0.271686E+02
   589   0.221377E+04   0.180486E+02   0.780415E-01   0.271527E+02
   590   0.220525E+04   0.183346E+02   0.781334E-01   0.271050E+02
   591   0.219676E+04   0.186235E+02   0.782238E-01   0.270250E+02
   592   0.218823E+04   0.189123E+02   0.783128E-01   0.269119E+02
   593   0.217967E+04   0.192038E+02   0.784004E-01   0.267682E+02
   594   0.217099E+04   0.194960E+02   0.784866E-01   0.265909E+02
   595   0.216234E+04   0.197879E+02   0.785714E-01   0.263824E+02
   596   0.215381E+04   0.200827E+02   0.786549E-01   0.261405E+02
   597   0.214523E+04   0.203757E+02   0.787370E-01   0.258669E+02
   598   0.213685E+04   0.206708E+02   0.788178E-01   0.255609E+02
   599   0.212835E+04   0.209664E+02   0.788973E-01   0.252233E+02
   600   0.211981E+04   0.212626E+02   0.789756E-01   0.248528E+02
   601   0.211131E+04   0.215592E+02   0.790526E-01   0.244502E+02
   602   0.210284E+04   0.218549E+02   0.791284E-01   0.240149E+02
   603   0.209434E+04   0.221518E+02   0.792030E-01   0.235493E+02
   604   0.208602E+04   0.224478E+02   0.792763E-01   0.230512E+02
   605   0.207766E+04   0.227436E+02   0.793486E-01   0.225214E+02
   606   0.206941E+04   0.230392E+02   0.794196E-01   0.219602E+02
   607   0.206096E+04   0.233346E+02   0.794896E-01   0.213677E+02
   608   0.205278E+04   0.236298E+02   0.795584E-01   0.207438E+02
   609   0.204470E+04   0.239234E+02   0.796262E-01   0.200889E+02
   610   0.203658E+04   0.242160E+02   0.796929E-01   0.194030E+02
   611   0.202856E+04   0.245085E+02   0.797587E-01   0.186869E+02
   612   0.202065E+04   0.248009E+02   0.798234E-01   0.179415E+02
   613   0.201269E+04   0.250894E+02   0.798871E-01   0.171647E+02
   614   0.200491E+04   0.253785E+02   0.799499E-01   0.163581E+02
   615   0.199716E+04   0.256652E+02   0.800117E-01   0.155225E+02
   616   0.198951E+04   0.259519E+02   0.800727E-01   0.146581E+02
   617   0.198204E+04   0.262369E+02   0.801328E-01   0.137650E+02
   618   0.197459E+04   0.265204E+02   0.801920E-01   0.128425E+02
   619   0.196717E+04   0.268030E+02   0.802505E-01   0.118938E+02
   620   0.196000E+04   0.270819E+02   0.803082E-01   0.109166E+02
   621   0.195278E+04   0.273599E+02   0.803651E-01   0.991186E+01
   622   0.194573E+04   0.276357E+02   0.804213E-01   0.887967E+01
   623   0.193885E+04   0.279084E+02   0.804768E-01   0.782237E+01
   624   0.193200E+04   0.281788E+02   0.805317E-01   0.673856E+01
   625   0.192524E+04   0.284470E+02   0.805860E-01   0.562835E+01
   626   0.191865E+04   0.287129E+02   0.806397E-01   0.449333E+01
   627   0.191224E+04   0.289759E+02   0.806928E-01   0.333359E+01
   628   0.190592E+04   0.292358E+02   0.807454E-01   0.214924E+01
   629   0.189976E+04   0.294928E+02   0.807976E-01   0.941119E+00
   630   0.189363E+04   0.297469E+02   0.808492E-01  -0.291423E+00
   631   0.188766E+04   0.299980E+02   0.809005E-01  -0.154532E+01
   632   0.188193E+04   0.302454E+02   0.809514E-01  -0.282269E+01
   633   0.187622E+04   0.304906E+02   0.810019E-01  -0.412123E+01
   634   0.187075E+04   0.307307E+02   0.810522E-01  -0.544083E+01
   635   0.186545E+04   0.309686E+02   0.811021E-01  -0.678103E+01
   636   0.186016E+04   0.312036E+02   0.811518E-01  -0.814107E+01
   637   0.185511E+04   0.314328E+02   0.812013E-01  -0.952145E+01
   638   0.185022E+04   0.316598E+02   0.812506E-01  -0.109199E+02
   639   0.184549E+04   0.318817E+02   0.812997E-01  -0.123374E+02
   640   0.184092E+04   0.321008E+02   0.813488E-01  -0.137721E+02
   641   0.183652E+04   0.323155E+02   0.813977E-01  -0.152241E+02
   642   0.183220E+04   0.325251E+02   0.814466E-01  -0.166924E+02
   643   0.182812E+04   0.327320E+02   0.814955E-01  -0.181765E+02
   644   0.182427E+04   0.329323E+02   0.815444E-01  -0.196757E+02
   645   0.182050E+04   0.331290E+02   0.815934E-01  -0.211895E+02
   646   0.181689E+04   0.333214E+02   0.816423E-01  -0.227172E+02
   647   0.181359E+04   0.335089E+02   0.816914E-01  -0.242585E+02
   648   0.181030E+04   0.336920E+02   0.817407E-01  -0.258115E+02
   649   0.180731E+04   0.338694E+02   0.817900E-01  -0.273768E+02
   650   0.180448E+04   0.340419E+02   0.818396E-01  -0.289529E+02
   651   0.180180E+04   0.342108E+02   0.818894E-01  -0.305396E+02
   652   0.179928E+04   0.343740E+02   0.819394E-01  -0.321362E+02
   653   0.179706E+04   0.345308E+02   0.819896E-01  -0.337412E+02
   654   0.179492E+04   0.346835E+02   0.820402E-01  -0.353540E+02
   655   0.179293E+04   0.348313E+02   0.820911E-01  -0.369753E+02
   656   0.179124E+04   0.349734E+02   0.821423E-01  -0.386035E+02
   657   0.178970E+04   0.351101E+02   0.821939E-01  -0.402373E+02
   658   0.178823E+04   0.352419E+02   0.822459E-01  -0.418773E+02
   659   0.178714E+04   0.353682E+02   0.822984E-01  -0.435222E+02
   660   0.178619E+04   0.354882E+02   0.823513E-01  -0.451711E+02
   661   0.178539E+04   0.356028E+02   0.824046E-01  -0.468227E+02
   662   0.178481E+04   0.357127E+02   0.824585E-01  -0.484784E+02
   663   0.178437E+04   0.358172E+02   0.825129E-01  -0.501367E+02
   664   0.178416E+04   0.359148E+02   0.825679E-01  -0.517955E+02
   665   0.178408E+04   0.360071E+02   0.826234E-01  -0.534555E+02
   666   0.178422E+04   0.360940E+02   0.826796E-01  -0.551152E+02
   667   0.178458E+04   0.361749E+02   0.827364E-01  -0.567747E+02
   668   0.178500E+04   0.362504E+02   0.827939E-01  -0.584332E+02
   669   0.178579E+04   0.363200E+02   0.828521E-01  -0.600894E+02
   670   0.178664E+04   0.363836E+02   0.829109E-01  -0.617416E+02
   671   0.178778E+04   0.364427E+02   0.829706E-01  -0.633915E+02
   672   0.178898E+04   0.364944E+02   0.830309E-01  -0.650375E+02
   673   0.179046E+04   0.365416E+02   0.830921E-01  -0.666775E+02
