#    L    TT             EE             BB             TE          
   395   0.168097E+04   0.206770E+02   0.656282E-05   0.196477E+01
   396   0.167654E+04   0.206592E+02   0.656756E-05   0.106677E+00
   397   0.167240E+04   0.206377E+02   0.657139E-05  -0.174252E+01
   398   0.166878E+04   0.206118E+02   0.657423E-05  -0.358146E+01
   399   0.166551E+04   0.205823E+02   0.657602E-05  -0.540925E+01
   400   0.166261E+04   0.205491E+02   0.657668E-05  -0.722498E+01
   401   0.166015E+04   0.205115E+02   0.657614E-05  -0.902803E+01
   402   0.165812E+04   0.204695E+02   0.657443E-05  -0.108175E+02
   403   0.165645E+04   0.204247E+02   0.657155E-05  -0.125929E+02
   404   0.165515E+04   0.203754E+02   0.656752E-05  -0.143527E+02
   405   0.165428E+04   0.203219E+02   0.656237E-05  -0.160978E+02
   406   0.165369E+04   0.202654E+02   0.655611E-05  -0.178260E+02
   407   0.165354E+04   0.202047E+02   0.654877E-05  -0.195388E+02
   408   0.165374E+04   0.201403E+02   0.654036E-05  -0.212317E+02
   409   0.165438E+04   0.200731E+02   0.653090E-05  -0.229072E+02
   410   0.165531E+04   0.200009E+02   0.652041E-05  -0.245645E+02
   411   0.165666E+04   0.199258E+02   0.650892E-05  -0.262014E+02
   412   0.165830E+04   0.198472E+02   0.649644E-05  -0.278188E+02
   413   0.166030E+04   0.197650E+02   0.648298E-05  -0.294151E+02
   414   0.166257E+04   0.196793E+02   0.646858E-05  -0.309904E+02
   415   0.166528E+04   0.195909E+02   0.645325E-05  -0.325426E+02
   416   0.166827E+04   0.194981E+02   0.643701E-05  -0.340732E+02
   417   0.167154E+04   0.194026E+02   0.641988E-05  -0.355815E+02
   418   0.167516E+04   0.193021E+02   0.640187E-05  -0.370646E+02
   419   0.167914E+04   0.191996E+02   0.638302E-05  -0.385232E+02
   420   0.168339E+04   0.190944E+02   0.636333E-05  -0.399575E+02
   421   0.168800E+04   0.189857E+02   0.634283E-05  -0.413659E+02
   422   0.169289E+04   0.188735E+02   0.632153E-05  -0.427493E+02
   423   0.169798E+04   0.187578E+02   0.629947E-05  -0.441056E+02
   424   0.170335E+04   0.186395E+02   0.627665E-05  -0.454354E+02
   425   0.170907E+04   0.185177E+02   0.625309E-05  -0.467366E+02
   426   0.171507E+04   0.183939E+02   0.622882E-05  -0.480100E+02
   427   0.172127E+04   0.182668E+02   0.620386E-05  -0.492565E+02
   428   0.172774E+04   0.181369E+02   0.617821E-05  -0.504723E+02
   429   0.173442E+04   0.180044E+02   0.615192E-05  -0.516589E+02
   430   0.174144E+04   0.178700E+02   0.612498E-05  -0.528165E+02
   431   0.174867E+04   0.177322E+02   0.609743E-05  -0.539436E+02
   432   0.175602E+04   0.175918E+02   0.606928E-05  -0.550410E+02
   433   0.176371E+04   0.174502E+02   0.604056E-05  -0.561057E+02
   434   0.177154E+04   0.173052E+02   0.601127E-05  -0.571408E+02
   435   0.177956E+04   0.171591E+02   0.598145E-05  -0.581441E+02
   436   0.178785E+04   0.170105E+02   0.595111E-05  -0.591157E+02
   437   0.179634E+04   0.168592E+02   0.592027E-05  -0.600541E+02
   438   0.180495E+04   0.167060E+02   0.588895E-05  -0.609593E+02
   439   0.181383E+04   0.165518E+02   0.585716E-05  -0.618330E+02
   440   0.182284E+04   0.163950E+02   0.582494E-05  -0.626722E+02
   441   0.183204E+04   0.162364E+02   0.579230E-05  -0.634791E+02
   442   0.184128E+04   0.160760E+02   0.575925E-05  -0.642516E+02
   443   0.185080E+04   0.159145E+02   0.572582E-05  -0.649905E+02
   444   0.186044E+04   0.157520E+02   0.569203E-05  -0.656944E+02
   445   0.187019E+04   0.155861E+02   0.565790E-05  -0.663639E+02
   446   0.187999E+04   0.154208E+02   0.562344E-05  -0.669978E+02
   447   0.188998E+04   0.152544E+02   0.558868E-05  -0.675983E+02
   448   0.190002E+04   0.150855E+02   0.555363E-05  -0.681639E+02
   449   0.191025E+04   0.149164E+02   0.551832E-05  -0.686933E+02
   450   0.192059E+04   0.147470E+02   0.548276E-05  -0.691886E+02
   451   0.193098E+04   0.145758E+02   0.544698E-05  -0.696477E+02
   452   0.194141E+04   0.144044E+02   0.541100E-05  -0.700730E+02
   453   0.195203E+04   0.142328E+02   0.537484E-05  -0.704622E+02
   454   0.196263E+04   0.140601E+02   0.533852E-05  -0.708170E+02
   455   0.197326E+04   0.138873E+02   0.530207E-05  -0.711375E+02
   456   0.198409E+04   0.137134E+02   0.526550E-05  -0.714169E+02
   457   0.199481E+04   0.135400E+02   0.522886E-05  -0.716696E+02
   458   0.200565E+04   0.133663E+02   0.519215E-05  -0.718770E+02
   459   0.201654E+04   0.131932E+02   0.515540E-05  -0.720548E+02
   460   0.202747E+04   0.130190E+02   0.511863E-05  -0.721972E+02
   461   0.203837E+04   0.128454E+02   0.508187E-05  -0.723050E+02
   462   0.204931E+04   0.126715E+02   0.504514E-05  -0.723723E+02
   463   0.206023E+04   0.124988E+02   0.500847E-05  -0.724178E+02
   464   0.207112E+04   0.123266E+02   0.497187E-05  -0.724118E+02
   465   0.208198E+04   0.121549E+02   0.493537E-05  -0.723841E+02
   466   0.209288E+04   0.119830E+02   0.489899E-05  -0.723126E+02
   467   0.210383E+04   0.118122E+02   0.486276E-05  -0.722122E+02
   468   0.211469E+04   0.116427E+02   0.482670E-05  -0.720755E+02
   469   0.212551E+04   0.114730E+02   0.479083E-05  -0.719101E+02
   470   0.213638E+04   0.113052E+02   0.475518E-05  -0.717085E+02
   471   0.214700E+04   0.111394E+02   0.471976E-05  -0.714710E+02
   472   0.215774E+04   0.109741E+02   0.468461E-05  -0.712049E+02
   473   0.216838E+04   0.108100E+02   0.464975E-05  -0.709030E+02
   474   0.217900E+04   0.106479E+02   0.461519E-05  -0.705727E+02
   475   0.218959E+04   0.104862E+02   0.458097E-05  -0.702068E+02
   476   0.220000E+04   0.103273E+02   0.454710E-05  -0.698074E+02
   477   0.221032E+04   0.101696E+02   0.451361E-05  -0.693845E+02
   478   0.222061E+04   0.100131E+02   0.448053E-05  -0.689194E+02
   479   0.223080E+04   0.985938E+01   0.444787E-05  -0.684367E+02
   480   0.224089E+04   0.970759E+01   0.441565E-05  -0.679174E+02
   481   0.225089E+04   0.955776E+01   0.438391E-05  -0.673650E+02
   482   0.226086E+04   0.941065E+01   0.435267E-05  -0.667857E+02
   483   0.227058E+04   0.926550E+01   0.432194E-05  -0.661818E+02
   484   0.228013E+04   0.912307E+01   0.429175E-05  -0.655474E+02
   485   0.228973E+04   0.898259E+01   0.426213E-05  -0.648841E+02
   486   0.229916E+04   0.884557E+01   0.423310E-05  -0.641942E+02
   487   0.230842E+04   0.871126E+01   0.420468E-05  -0.634777E+02
   488   0.231751E+04   0.857892E+01   0.417689E-05  -0.627341E+02
   489   0.232650E+04   0.845002E+01   0.414976E-05  -0.619648E+02
   490   0.233539E+04   0.832458E+01   0.412331E-05  -0.611693E+02
   491   0.234396E+04   0.820184E+01   0.409757E-05  -0.603505E+02
   492   0.235252E+04   0.808255E+01   0.407255E-05  -0.595079E+02
   493   0.236090E+04   0.796522E+01   0.404829E-05  -0.586400E+02
   494   0.236911E+04   0.785283E+01   0.402480E-05  -0.577506E+02
   495   0.237708E+04   0.774314E+01   0.400210E-05  -0.568383E+02
   496   0.238488E+04   0.763765E+01   0.398023E-05  -0.559046E+02
   497   0.239251E+04   0.753560E+01   0.395920E-05  -0.549490E+02
   498   0.239997E+04   0.743625E+01   0.393904E-05  -0.539745E+02
   499   0.240734E+04   0.734184E+01   0.391977E-05  -0.529781E+02
   500   0.241447E+04   0.725013E+01   0.390141E-05  -0.519645E+02
   501   0.242127E+04   0.716335E+01   0.388398E-05  -0.509322E+02
   502   0.242806E+04   0.708074E+01   0.386746E-05  -0.498812E+02
   503   0.243454E+04   0.700156E+01   0.385183E-05  -0.488137E+02
   504   0.244077E+04   0.692652E+01   0.383706E-05  -0.477284E+02
   505   0.244699E+04   0.685636E+01   0.382313E-05  -0.466290E+02
   506   0.245282E+04   0.679047E+01   0.381001E-05  -0.455131E+02
   507   0.245856E+04   0.672855E+01   0.379768E-05  -0.443832E+02
   508   0.246399E+04   0.667161E+01   0.378611E-05  -0.432383E+02
   509   0.246925E+04   0.661868E+01   0.377528E-05  -0.420816E+02
   510   0.247421E+04   0.657042E+01   0.376516E-05  -0.409124E+02
   511   0.247908E+04   0.652651E+01   0.375573E-05  -0.397305E+02
   512   0.248364E+04   0.648739E+01   0.374697E-05  -0.385376E+02
   513   0.248804E+04   0.645282E+01   0.373884E-05  -0.373351E+02
   514   0.249221E+04   0.642309E+01   0.373132E-05  -0.361230E+02
   515   0.249614E+04   0.639810E+01   0.372440E-05  -0.349014E+02
   516   0.249984E+04   0.637792E+01   0.371804E-05  -0.336718E+02
   517   0.250324E+04   0.636269E+01   0.371221E-05  -0.324349E+02
   518   0.250648E+04   0.635224E+01   0.370690E-05  -0.311915E+02
   519   0.250957E+04   0.634678E+01   0.370208E-05  -0.299408E+02
   520   0.251235E+04   0.634622E+01   0.369772E-05  -0.286859E+02
   521   0.251483E+04   0.635063E+01   0.369381E-05  -0.274267E+02
   522   0.251708E+04   0.636022E+01   0.369030E-05  -0.261633E+02
   523   0.251918E+04   0.637483E+01   0.368719E-05  -0.248972E+02
   524   0.252105E+04   0.639443E+01   0.368444E-05  -0.236291E+02
   525   0.252255E+04   0.641917E+01   0.368203E-05  -0.223583E+02
   526   0.252389E+04   0.644903E+01   0.367994E-05  -0.210871E+02
   527   0.252517E+04   0.648401E+01   0.367813E-05  -0.198162E+02
   528   0.252607E+04   0.652408E+01   0.367659E-05  -0.185471E+02
   529   0.252674E+04   0.656953E+01   0.367529E-05  -0.172784E+02
   530   0.252712E+04   0.662013E+01   0.367421E-05  -0.160137E+02
   531   0.252750E+04   0.667579E+01   0.367332E-05  -0.147501E+02
   532   0.252744E+04   0.673678E+01   0.367259E-05  -0.134915E+02
   533   0.252716E+04   0.680296E+01   0.367200E-05  -0.122376E+02
   534   0.252666E+04   0.687438E+01   0.367153E-05  -0.109894E+02
   535   0.252594E+04   0.695110E+01   0.367115E-05  -0.974764E+01
   536   0.252500E+04   0.703297E+01   0.367083E-05  -0.851223E+01
   537   0.252392E+04   0.712003E+01   0.367056E-05  -0.728474E+01
   538   0.252247E+04   0.721243E+01   0.367030E-05  -0.606591E+01
   539   0.252088E+04   0.730986E+01   0.367004E-05  -0.485650E+01
   540   0.251908E+04   0.741275E+01   0.366974E-05  -0.365728E+01
   541   0.251699E+04   0.752064E+01   0.366938E-05  -0.246826E+01
   542   0.251476E+04   0.763374E+01   0.366894E-05  -0.129168E+01
   543   0.251224E+04   0.775212E+01   0.366839E-05  -0.127115E+00
   544   0.250958E+04   0.787560E+01   0.366771E-05   0.102445E+01
   545   0.250664E+04   0.800418E+01   0.366687E-05   0.216241E+01
   546   0.250356E+04   0.813762E+01   0.366585E-05   0.328570E+01
   547   0.250019E+04   0.827614E+01   0.366462E-05   0.439402E+01
   548   0.249669E+04   0.841971E+01   0.366316E-05   0.548630E+01
   549   0.249298E+04   0.856832E+01   0.366144E-05   0.656183E+01
   550   0.248907E+04   0.872197E+01   0.365943E-05   0.762002E+01
   551   0.248502E+04   0.888064E+01   0.365713E-05   0.866025E+01
   552   0.248069E+04   0.904431E+01   0.365452E-05   0.968152E+01
   553   0.247622E+04   0.921148E+01   0.365161E-05   0.106837E+02
   554   0.247155E+04   0.938512E+01   0.364839E-05   0.116660E+02
   555   0.246667E+04   0.956298E+01   0.364488E-05   0.126277E+02
   556   0.246159E+04   0.974580E+01   0.364107E-05   0.135688E+02
   557   0.245638E+04   0.993280E+01   0.363696E-05   0.144876E+02
   558   0.245096E+04   0.101255E+02   0.363256E-05   0.153847E+02
   559   0.244534E+04   0.103216E+02   0.362787E-05   0.162595E+02
   560   0.243966E+04   0.105218E+02   0.362289E-05   0.171106E+02
   561   0.243363E+04   0.107269E+02   0.361763E-05   0.179380E+02
   562   0.242762E+04   0.109369E+02   0.361208E-05   0.187412E+02
   563   0.242141E+04   0.111503E+02   0.360624E-05   0.195216E+02
   564   0.241507E+04   0.113693E+02   0.360013E-05   0.202742E+02
   565   0.240852E+04   0.115908E+02   0.359373E-05   0.210028E+02
   566   0.240185E+04   0.118172E+02   0.358706E-05   0.217044E+02
   567   0.239506E+04   0.120469E+02   0.358011E-05   0.223800E+02
   568   0.238813E+04   0.122814E+02   0.357289E-05   0.230280E+02
   569   0.238101E+04   0.125199E+02   0.356540E-05   0.236509E+02
   570   0.237383E+04   0.127616E+02   0.355764E-05   0.242435E+02
   571   0.236646E+04   0.130074E+02   0.354961E-05   0.248080E+02
   572   0.235895E+04   0.132565E+02   0.354132E-05   0.253447E+02
   573   0.235140E+04   0.135087E+02   0.353277E-05   0.258513E+02
   574   0.234373E+04   0.137649E+02   0.352395E-05   0.263295E+02
   575   0.233593E+04   0.140236E+02   0.351487E-05   0.267770E+02
   576   0.232808E+04   0.142863E+02   0.350554E-05   0.271955E+02
   577   0.232004E+04   0.145521E+02   0.349595E-05   0.275835E+02
   578   0.231194E+04   0.148203E+02   0.348611E-05   0.279404E+02
   579   0.230380E+04   0.150924E+02   0.347602E-05   0.282671E+02
   580   0.229561E+04   0.153669E+02   0.346568E-05   0.285613E+02
   581   0.228715E+04   0.156438E+02   0.345509E-05   0.288254E+02
   582   0.227872E+04   0.159239E+02   0.344426E-05   0.290572E+02
   583   0.227024E+04   0.162062E+02   0.343318E-05   0.292561E+02
   584   0.226172E+04   0.164909E+02   0.342187E-05   0.294237E+02
   585   0.225315E+04   0.167780E+02   0.341031E-05   0.295586E+02
   586   0.224446E+04   0.170666E+02   0.339852E-05   0.296607E+02
   587   0.223580E+04   0.173582E+02   0.338649E-05   0.297303E+02
   588   0.222702E+04   0.176514E+02   0.337423E-05   0.297659E+02
   589   0.221820E+04   0.179469E+02   0.336173E-05   0.297691E+02
   590   0.220934E+04   0.182432E+02   0.334901E-05   0.297393E+02
   591   0.220050E+04   0.185424E+02   0.333606E-05   0.296757E+02
   592   0.219163E+04   0.188416E+02   0.332289E-05   0.295777E+02
   593   0.218271E+04   0.191438E+02   0.330949E-05   0.294477E+02
   594   0.217367E+04   0.194468E+02   0.329587E-05   0.292827E+02
   595   0.216467E+04   0.197496E+02   0.328204E-05   0.290851E+02
   596   0.215577E+04   0.200555E+02   0.326798E-05   0.288526E+02
   597   0.214683E+04   0.203597E+02   0.325372E-05   0.285870E+02
   598   0.213808E+04   0.206661E+02   0.323923E-05   0.282875E+02
   599   0.212921E+04   0.209732E+02   0.322454E-05   0.279549E+02
   600   0.212030E+04   0.212809E+02   0.320964E-05   0.275879E+02
   601   0.211143E+04   0.215892E+02   0.319453E-05   0.271872E+02
   602   0.210259E+04   0.218967E+02   0.317923E-05   0.267523E+02
   603   0.209371E+04   0.222055E+02   0.316374E-05   0.262855E+02
   604   0.208502E+04   0.225135E+02   0.314809E-05   0.257847E+02
   605   0.207628E+04   0.228214E+02   0.313227E-05   0.252506E+02
   606   0.206765E+04   0.231292E+02   0.311630E-05   0.246835E+02
   607   0.205883E+04   0.234369E+02   0.310020E-05   0.240834E+02
   608   0.205026E+04   0.237445E+02   0.308397E-05   0.234504E+02
   609   0.204181E+04   0.240505E+02   0.306763E-05   0.227847E+02
   610   0.203331E+04   0.243556E+02   0.305119E-05   0.220864E+02
   611   0.202491E+04   0.246607E+02   0.303466E-05   0.213562E+02
   612   0.201662E+04   0.249657E+02   0.301806E-05   0.205951E+02
   613   0.200828E+04   0.252669E+02   0.300138E-05   0.198010E+02
   614   0.200013E+04   0.255688E+02   0.298466E-05   0.189754E+02
   615   0.199200E+04   0.258684E+02   0.296789E-05   0.181192E+02
   616   0.198398E+04   0.261679E+02   0.295109E-05   0.172324E+02
   617   0.197613E+04   0.264658E+02   0.293427E-05   0.163153E+02
   618   0.196832E+04   0.267622E+02   0.291745E-05   0.153671E+02
   619   0.196053E+04   0.270578E+02   0.290063E-05   0.143910E+02
   620   0.195299E+04   0.273496E+02   0.288383E-05   0.133848E+02
   621   0.194541E+04   0.276406E+02   0.286705E-05   0.123494E+02
   622   0.193800E+04   0.279293E+02   0.285032E-05   0.112849E+02
   623   0.193076E+04   0.282150E+02   0.283364E-05   0.101936E+02
   624   0.192355E+04   0.284984E+02   0.281702E-05   0.907415E+01
   625   0.191644E+04   0.287795E+02   0.280048E-05   0.792667E+01
   626   0.190951E+04   0.290584E+02   0.278402E-05   0.675273E+01
   627   0.190275E+04   0.293342E+02   0.276767E-05   0.555246E+01
   628   0.189609E+04   0.296071E+02   0.275143E-05   0.432596E+01
   629   0.188960E+04   0.298769E+02   0.273530E-05   0.307408E+01
   630   0.188313E+04   0.301438E+02   0.271932E-05   0.179618E+01
   631   0.187684E+04   0.304076E+02   0.270348E-05   0.495354E+00
   632   0.187079E+04   0.306677E+02   0.268780E-05  -0.830526E+00
   633   0.186477E+04   0.309256E+02   0.267228E-05  -0.217912E+01
   634   0.185899E+04   0.311782E+02   0.265695E-05  -0.355032E+01
   635   0.185338E+04   0.314286E+02   0.264182E-05  -0.494365E+01
   636   0.184779E+04   0.316760E+02   0.262688E-05  -0.635833E+01
   637   0.184244E+04   0.319175E+02   0.261217E-05  -0.779484E+01
   638   0.183727E+04   0.321567E+02   0.259768E-05  -0.925093E+01
   639   0.183226E+04   0.323907E+02   0.258344E-05  -0.107274E+02
   640   0.182743E+04   0.326217E+02   0.256945E-05  -0.122227E+02
   641   0.182276E+04   0.328483E+02   0.255572E-05  -0.137366E+02
   642   0.181818E+04   0.330697E+02   0.254226E-05  -0.152682E+02
   643   0.181385E+04   0.332882E+02   0.252910E-05  -0.168170E+02
   644   0.180975E+04   0.334999E+02   0.251623E-05  -0.183822E+02
   645   0.180575E+04   0.337080E+02   0.250368E-05  -0.199635E+02
   646   0.180192E+04   0.339116E+02   0.249145E-05  -0.215599E+02
   647   0.179840E+04   0.341100E+02   0.247955E-05  -0.231712E+02
   648   0.179490E+04   0.343040E+02   0.246800E-05  -0.247955E+02
   649   0.179171E+04   0.344921E+02   0.245681E-05  -0.264333E+02
   650   0.178868E+04   0.346750E+02   0.244599E-05  -0.280831E+02
   651   0.178582E+04   0.348542E+02   0.243555E-05  -0.297448E+02
   652   0.178312E+04   0.350276E+02   0.242548E-05  -0.314175E+02
   653   0.178074E+04   0.351943E+02   0.241577E-05  -0.330998E+02
   654   0.177844E+04   0.353567E+02   0.240642E-05  -0.347909E+02
   655   0.177630E+04   0.355139E+02   0.239742E-05  -0.364916E+02
   656   0.177448E+04   0.356654E+02   0.238876E-05  -0.382004E+02
   657   0.177281E+04   0.358111E+02   0.238043E-05  -0.399157E+02
   658   0.177122E+04   0.359518E+02   0.237241E-05  -0.416383E+02
   659   0.177002E+04   0.360867E+02   0.236472E-05  -0.433667E+02
   660   0.176898E+04   0.362151E+02   0.235732E-05  -0.451001E+02
   661   0.176809E+04   0.363378E+02   0.235022E-05  -0.468370E+02
   662   0.176743E+04   0.364556E+02   0.234340E-05  -0.485789E+02
   663   0.176693E+04   0.365678E+02   0.233687E-05  -0.503243E+02
   664   0.176666E+04   0.366727E+02   0.233060E-05  -0.520709E+02
   665   0.176654E+04   0.367721E+02   0.232459E-05  -0.538196E+02
   666   0.176664E+04   0.368659E+02   0.231884E-05  -0.555687E+02
   667   0.176698E+04   0.369533E+02   0.231333E-05  -0.573183E+02
   668   0.176739E+04   0.370352E+02   0.230805E-05  -0.590675E+02
   669   0.176817E+04   0.371108E+02   0.230300E-05  -0.608150E+02
   670   0.176903E+04   0.371801E+02   0.229816E-05  -0.625592E+02
   671   0.177019E+04   0.372447E+02   0.229353E-05  -0.643016E+02
   672   0.177143E+04   0.373015E+02   0.228911E-05  -0.660406E+02
   673   0.177295E+04   0.373537E+02   0.228487E-05  -0.677740E+02
